Language,Section,Title,PDF_URL,Version,Date,Corrections_URL,Status,Notes
Malayalam,TaittirIya SamhitA pada pAtam — Kandam 4,SamhitA pada pAtam TS 4.3 Malayalam,https://vedavms.in/docs/TS4-Padam/TS%204.3%20Malayalam%20Pada%20Paatam%20with%20Vaakyam.pdf,,"Jun 30, 2024",https://vedavms.in/docs/TS4-Padam/TS%204.3%20Malayalam%20Pada%20Paatam%20Corrections.pdf,Active,
Malayalam,TaittirIya SamhitA pada pAtam — Kandam 4,SamhitA pada pAtam TS 4.4 Malayalam,https://vedavms.in/docs/TS4-Padam/TS%204.4%20Malayalam%20Pada%20Paatam%20with%20Vaakyam.pdf,,"Jun 30, 2024",https://vedavms.in/docs/TS4-Padam/TS%204.4%20Malayalam%20Pada%20Paatam%20Corrections.pdf,Active,
Malayalam,TaittirIya SamhitA pada pAtam — Kandam 4,SamhitA pada pAtam TS 4.5 Malayalam,https://vedavms.in/docs/TS4-Padam/TS%204.5%20Malayalam%20Pada%20Paatam%20with%20Vaakyam.pdf,,"Jun 30, 2024",https://vedavms.in/docs/TS4-Padam/TS%204.5%20Malayalam%20Pada%20Paatam%20Corrections.pdf,Active,
Malayalam,TaittirIya SamhitA pada pAtam — Kandam 4,SamhitA pada pAtam TS 4.6 Malayalam,https://vedavms.in/docs/TS4-Padam/TS%204.6%20Malayalam%20Pada%20Paatam%20with%20Vaakyam.pdf,,"Jun 30, 2024",https://vedavms.in/docs/TS4-Padam/TS%204.6%20Malayalam%20Pada%20Paatam%20Corrections.pdf,Active,
Malayalam,TaittirIya SamhitA pada pAtam — Kandam 4,SamhitA pada pAtam TS 4.7 Malayalam,https://vedavms.in/docs/TS4-Padam/TS%204.7%20Malayalam%20Pada%20Paatam%20with%20Vaakyam.pdf,,"Jun 30, 2024",https://vedavms.in/docs/TS4-Padam/TS%204.7%20Malayalam%20Pada%20Paatam%20Corrections.pdf,Active,
Malayalam,TaittirIya SamhitA pada pAtam — Kandam 5,SamhitA pada pAtam TS 5.1 Malayalam,https://vedavms.in/docs/TS5-Padam/TS%205.1%20Malayalam%20Pada%20Paatam%20with%20Vaakyam.pdf,,"May 31, 2025",https://vedavms.in/docs/TS5-Padam/TS%205.1%20Malayalam%20Pada%20Paatam%20Corrections.pdf,Active,
Malayalam,TaittirIya SamhitA pada pAtam — Kandam 5,SamhitA pada pAtam TS 5.2 Malayalam,https://vedavms.in/docs/TS5-Padam/TS%205.2%20Malayalam%20Pada%20Paatam%20with%20Vaakyam.pdf,,"May 31, 2025",https://vedavms.in/docs/TS5-Padam/TS%205.2%20Malayalam%20Pada%20Paatam%20Corrections.pdf,Active,
Malayalam,TaittirIya SamhitA pada pAtam — Kandam 5,SamhitA pada pAtam TS 5.3 Malayalam,https://vedavms.in/docs/TS5-Padam/TS%205.3%20Malayalam%20Pada%20Paatam%20with%20Vaakyam.pdf,,"May 31, 2025",https://vedavms.in/docs/TS5-Padam/TS%205.3%20Malayalam%20Pada%20Paatam%20Corrections.pdf,Active,
Malayalam,TaittirIya SamhitA pada pAtam — Kandam 5,SamhitA pada pAtam TS 5.4 Malayalam,https://vedavms.in/docs/TS5-Padam/TS%205.4%20Malayalam%20Pada%20Paatam%20with%20Vaakyam.pdf,,"May 31, 2025",https://vedavms.in/docs/TS5-Padam/TS%205.4%20Malayalam%20Pada%20Paatam%20Corrections.pdf,Active,
Malayalam,TaittirIya SamhitA pada pAtam — Kandam 5,SamhitA pada pAtam TS 5.5 Malayalam,https://vedavms.in/docs/TS5-Padam/TS%205.5%20Malayalam%20Pada%20Paatam%20with%20Vaakyam.pdf,,"May 31, 2025",https://vedavms.in/docs/TS5-Padam/TS%205.5%20Malayalam%20Pada%20Paatam%20Corrections.pdf,Active,
Malayalam,TaittirIya SamhitA pada pAtam — Kandam 5,SamhitA pada pAtam TS 5.6 Malayalam,https://vedavms.in/docs/TS5-Padam/TS%205.6%20Malayalam%20Pada%20Paatam%20with%20Vaakyam.pdf,,"May 31, 2025",https://vedavms.in/docs/TS5-Padam/TS%205.6%20Malayalam%20Pada%20Paatam%20Corrections.pdf,Active,
Malayalam,TaittirIya SamhitA pada pAtam — Kandam 5,SamhitA pada pAtam TS 5.7 Malayalam,https://vedavms.in/docs/TS5-Padam/TS%205.7%20Malayalam%20Pada%20Paatam%20with%20Vaakyam.pdf,,"May 31, 2025",https://vedavms.in/docs/TS5-Padam/TS%205.7%20Malayalam%20Pada%20Paatam%20Corrections.pdf,Active,
Malayalam,TaittirIya SamhitA pada pAtam — Kandam 6,SamhitA pada pAtam TS 6.1 Malayalam,https://vedavms.in/docs/TS6-Padam/TS%206.1%20Malayalam%20Pada%20Paatam%20with%20Vaakyam.pdf,,"Apr 30, 2026",https://vedavms.in/docs/TS6-Padam/TS%206.1%20Malayalam%20Pada%20Paatam%20Corrections.pdf,Active,
Malayalam,TaittirIya SamhitA pada pAtam — Kandam 6,SamhitA pada pAtam TS 6.2 Malayalam,https://vedavms.in/docs/TS6-Padam/TS%206.2%20Malayalam%20Pada%20Paatam%20with%20Vaakyam.pdf,,"Apr 30, 2026",https://vedavms.in/docs/TS6-Padam/TS%206.2%20Malayalam%20Pada%20Paatam%20Corrections.pdf,Active,
Malayalam,TaittirIya SamhitA pada pAtam — Kandam 6,SamhitA pada pAtam TS 6.3 Malayalam,https://vedavms.in/docs/TS6-Padam/TS%206.3%20Malayalam%20Pada%20Paatam%20with%20Vaakyam.pdf,,"Apr 30, 2026",https://vedavms.in/docs/TS6-Padam/TS%206.3%20Malayalam%20Pada%20Paatam%20Corrections.pdf,Active,
Malayalam,TaittirIya SamhitA pada pAtam — Kandam 6,SamhitA pada pAtam TS 6.4 Malayalam,https://vedavms.in/docs/TS6-Padam/TS%206.4%20Malayalam%20Pada%20Paatam%20with%20Vaakyam.pdf,,"Apr 30, 2026",https://vedavms.in/docs/TS6-Padam/TS%206.4%20Malayalam%20Pada%20Paatam%20Corrections.pdf,Active,
Malayalam,TaittirIya SamhitA pada pAtam — Kandam 6,SamhitA pada pAtam TS 6.5 Malayalam,https://vedavms.in/docs/TS6-Padam/TS%206.5%20Malayalam%20Pada%20Paatam%20with%20Vaakyam.pdf,,"Apr 30, 2026",https://vedavms.in/docs/TS6-Padam/TS%206.5%20Malayalam%20Pada%20Paatam%20Corrections.pdf,Active,
Malayalam,TaittirIya SamhitA pada pAtam — Kandam 6,SamhitA pada pAtam TS 6.6 Malayalam,https://vedavms.in/docs/TS6-Padam/TS%206.6%20Malayalam%20Pada%20Paatam%20with%20Vaakyam.pdf,,"Apr 30, 2026",https://vedavms.in/docs/TS6-Padam/TS%206.6%20Malayalam%20Pada%20Paatam%20Corrections.pdf,Active,
Malayalam,TaittirIya SamhitA pada pAtam — Kandam 7,SamhitA pada pAtam TS 7.1 Malayalam,https://vedavms.in/docs/TS7-Padam/TS%207.1%20Malayalam%20Pada%20Paatam%20with%20Vaakyam.pdf,,"Sep 30, 2021",https://vedavms.in/docs/TS7-Padam/TS%207.1%20Malayalam%20Pada%20Paatam%20Corrections.pdf,Active,
Malayalam,TaittirIya SamhitA pada pAtam — Kandam 7,SamhitA pada pAtam TS 7.2 Malayalam,https://vedavms.in/docs/TS7-Padam/TS%207.2%20Malayalam%20Pada%20Paatam%20with%20Vaakyam.pdf,,"Sep 30, 2021",https://vedavms.in/docs/TS7-Padam/TS%207.2%20Malayalam%20Pada%20Paatam%20Corrections.pdf,Active,
Malayalam,TaittirIya SamhitA pada pAtam — Kandam 7,SamhitA pada pAtam TS 7.3 Malayalam,https://vedavms.in/docs/TS7-Padam/TS%207.3%20Malayalam%20Pada%20Paatam%20with%20Vaakyam.pdf,,"Sep 30, 2021",https://vedavms.in/docs/TS7-Padam/TS%207.3%20Malayalam%20Pada%20Paatam%20Corrections.pdf,Active,
Malayalam,TaittirIya SamhitA pada pAtam — Kandam 7,SamhitA pada pAtam TS 7.4 Malayalam,https://vedavms.in/docs/TS7-Padam/TS%207.4%20Malayalam%20Pada%20Paatam%20with%20Vaakyam.pdf,,"Sep 30, 2021",https://vedavms.in/docs/TS7-Padam/TS%207.4%20Malayalam%20Pada%20Paatam%20Corrections.pdf,Active,
Malayalam,TaittirIya SamhitA pada pAtam — Kandam 7,SamhitA pada pAtam TS 7.5 Malayalam,https://vedavms.in/docs/TS7-Padam/TS%207.5%20Malayalam%20Pada%20Paatam%20with%20Vaakyam.pdf,,"Sep 30, 2021",https://vedavms.in/docs/TS7-Padam/TS%207.5%20Malayalam%20Pada%20Paatam%20Corrections.pdf,Active,
Malayalam,TaittirIya SamhitA krama pAtam — Kandam 1,krama PAtam TS 1.1 Malayalam,https://vedavms.in/docs/TSK1-Kramam/TS%201.1%20Kramam%20Malayalam.pdf,,"May 31, 2026",https://vedavms.in/docs/TSK1-Kramam/TS%201.1%20Malayalam%20krama%20Paatam%20Corrections.pdf,Active,
Malayalam,TaittirIya SamhitA krama pAtam — Kandam 1,krama PAtam TS 1.2 Malayalam,https://vedavms.in/docs/TSK1-Kramam/TS%201.2%20Kramam%20Malayalam.pdf,,"May 31, 2026",https://vedavms.in/docs/TSK1-Kramam/TS%201.2%20Malayalam%20krama%20Paatam%20Corrections.pdf,Active,
Malayalam,TaittirIya SamhitA krama pAtam — Kandam 1,krama PAtam TS 1.3 Malayalam,https://vedavms.in/docs/TSK1-Kramam/TS%201.3%20Kramam%20Malayalam.pdf,,"May 31, 2026",https://vedavms.in/docs/TSK1-Kramam/TS%201.3%20Malayalam%20krama%20Paatam%20Corrections.pdf,Active,
Malayalam,TaittirIya SamhitA krama pAtam — Kandam 1,krama PAtam TS 1.4 Malayalam,https://vedavms.in/docs/TSK1-Kramam/TS%201.4%20Kramam%20Malayalam.pdf,,"May 31, 2026",https://vedavms.in/docs/TSK1-Kramam/TS%201.4%20Malayalam%20krama%20Paatam%20Corrections.pdf,Active,
Malayalam,TaittirIya SamhitA krama pAtam — Kandam 1,krama PAtam TS 1.5 Malayalam,https://vedavms.in/docs/TSK1-Kramam/TS%201.5%20Kramam%20Malayalam.pdf,,"May 31, 2026",https://vedavms.in/docs/TSK1-Kramam/TS%201.5%20Malayalam%20krama%20Paatam%20Corrections.pdf,Active,
Malayalam,TaittirIya SamhitA krama pAtam — Kandam 1,krama PAtam TS 1.6 Malayalam,https://vedavms.in/docs/TSK1-Kramam/TS%201.6%20Kramam%20Malayalam.pdf,,"May 31, 2026",https://vedavms.in/docs/TSK1-Kramam/TS%201.6%20Malayalam%20krama%20Paatam%20Corrections.pdf,Active,
Malayalam,TaittirIya SamhitA krama pAtam — Kandam 1,krama PAtam TS 1.7 Malayalam,https://vedavms.in/docs/TSK1-Kramam/TS%201.7%20Kramam%20Malayalam.pdf,,"May 31, 2026",https://vedavms.in/docs/TSK1-Kramam/TS%201.7%20Malayalam%20krama%20Paatam%20Corrections.pdf,Active,
Malayalam,TaittirIya SamhitA krama pAtam — Kandam 1,krama PAtam TS 1.8 Malayalam,https://vedavms.in/docs/TSK1-Kramam/TS%201.8%20Kramam%20Malayalam.pdf,,"May 31, 2026",https://vedavms.in/docs/TSK1-Kramam/TS%201.8%20Malayalam%20krama%20Paatam%20Corrections.pdf,Active,
Malayalam,TaittirIya SamhitA krama pAtam — Kandam 2,krama PAtam TS 2.1 Malayalam,https://vedavms.in/docs/TSK2-Kramam/TS%202.1%20Kramam%20Malayalam.pdf,,"Jul 31, 2026",https://vedavms.in/docs/TSK2-Kramam/TS%202.1%20Malayalam%20krama%20Paatam%20Corrections.pdf,Active,
Malayalam,TaittirIya SamhitA krama pAtam — Kandam 2,krama PAtam TS 2.2 Malayalam,https://vedavms.in/docs/TSK2-Kramam/TS%202.2%20Kramam%20Malayalam.pdf,,"Jul 31, 2026",https://vedavms.in/docs/TSK2-Kramam/TS%202.2%20Malayalam%20krama%20Paatam%20Corrections.pdf,Active,
Malayalam,TaittirIya SamhitA krama pAtam — Kandam 2,krama PAtam TS 2.3 Malayalam,https://vedavms.in/docs/TSK2-Kramam/TS%202.3%20Kramam%20Malayalam.pdf,,"Jul 31, 2026",https://vedavms.in/docs/TSK2-Kramam/TS%202.3%20Malayalam%20krama%20Paatam%20Corrections.pdf,Active,
Malayalam,TaittirIya SamhitA krama pAtam — Kandam 2,krama PAtam TS 2.4 Malayalam,https://vedavms.in/docs/TSK2-Kramam/TS%202.4%20Kramam%20Malayalam.pdf,,"Jul 31, 2026",https://vedavms.in/docs/TSK2-Kramam/TS%202.4%20Malayalam%20krama%20Paatam%20Corrections.pdf,Active,
Malayalam,TaittirIya SamhitA krama pAtam — Kandam 2,krama PAtam TS 2.5 Malayalam,https://vedavms.in/docs/TSK2-Kramam/TS%202.5%20Kramam%20Malayalam.pdf,,"Jul 31, 2026",https://vedavms.in/docs/TSK2-Kramam/TS%202.5%20Malayalam%20krama%20Paatam%20Corrections.pdf,Active,
Malayalam,TaittirIya SamhitA krama pAtam — Kandam 2,krama PAtam TS 2.6 Malayalam,https://vedavms.in/docs/TSK2-Kramam/TS%202.6%20Kramam%20Malayalam.pdf,,"Jul 31, 2026",https://vedavms.in/docs/TSK2-Kramam/TS%202.6%20Malayalam%20krama%20Paatam%20Corrections.pdf,Active,
Malayalam,TaittirIya SamhitA krama pAtam — Kandam 3,krama PAtam TS 3.1 Malayalam,https://vedavms.in/docs/TSK3-Kramam/TS%203.1%20Kramam%20Malayalam.pdf,,"Aug 31, 2026",https://vedavms.in/docs/TSK3-Kramam/TS%203.1%20Malayalam%20krama%20Paatam%20Corrections.pdf,Active,
Malayalam,TaittirIya SamhitA krama pAtam — Kandam 3,krama PAtam TS 3.2 Malayalam,https://vedavms.in/docs/TSK3-Kramam/TS%203.2%20Kramam%20Malayalam.pdf,,"Aug 31, 2026",https://vedavms.in/docs/TSK3-Kramam/TS%203.2%20Malayalam%20krama%20Paatam%20Corrections.pdf,Active,
Malayalam,TaittirIya SamhitA krama pAtam — Kandam 3,krama PAtam TS 3.3 Malayalam,https://vedavms.in/docs/TSK3-Kramam/TS%203.3%20Kramam%20Malayalam.pdf,,"Aug 31, 2026",https://vedavms.in/docs/TSK3-Kramam/TS%203.3%20Malayalam%20krama%20Paatam%20Corrections.pdf,Active,
Malayalam,TaittirIya SamhitA krama pAtam — Kandam 3,krama PAtam TS 3.4 Malayalam,https://vedavms.in/docs/TSK3-Kramam/TS%203.4%20Kramam%20Malayalam.pdf,,"Aug 31, 2026",https://vedavms.in/docs/TSK3-Kramam/TS%203.4%20Malayalam%20krama%20Paatam%20Corrections.pdf,Active,
Malayalam,TaittirIya SamhitA krama pAtam — Kandam 3,krama PAtam TS 3.5 Malayalam,https://vedavms.in/docs/TSK3-Kramam/TS%203.5%20Kramam%20Malayalam.pdf,,"Aug 31, 2026",https://vedavms.in/docs/TSK3-Kramam/TS%203.5%20Malayalam%20krama%20Paatam%20Corrections.pdf,Active,
Malayalam,TaittirIya SamhitA krama pAtam — Kandam 4,krama PAtam TS 4.1 Malayalam,https://vedavms.in/docs/TSK4-Kramam/TS%204.1%20Kramam%20Malayalam.pdf,,"Aug 31, 2022",https://vedavms.in/docs/TSK4-Kramam/TS%204.1%20Malayalam%20krama%20Paatam%20Corrections.pdf,Active,
Malayalam,TaittirIya SamhitA krama pAtam — Kandam 4,krama PAtam TS 4.2 Malayalam,https://vedavms.in/docs/TSK4-Kramam/TS%204.2%20Kramam%20Malayalam.pdf,,"Aug 31, 2022",https://vedavms.in/docs/TSK4-Kramam/TS%204.2%20Malayalam%20krama%20Paatam%20Corrections.pdf,Active,
Malayalam,TaittirIya SamhitA krama pAtam — Kandam 4,krama PAtam TS 4.3 Malayalam,https://vedavms.in/docs/TSK4-Kramam/TS%204.3%20Kramam%20Malayalam.pdf,,"Aug 31, 2022",https://vedavms.in/docs/TSK4-Kramam/TS%204.3%20Malayalam%20krama%20Paatam%20Corrections.pdf,Active,
Malayalam,TaittirIya SamhitA krama pAtam — Kandam 4,krama PAtam TS 4.4 Malayalam,https://vedavms.in/docs/TSK4-Kramam/TS%204.4%20Kramam%20Malayalam.pdf,,"Aug 31, 2022",https://vedavms.in/docs/TSK4-Kramam/TS%204.4%20Malayalam%20krama%20Paatam%20Corrections.pdf,Active,
Malayalam,TaittirIya SamhitA krama pAtam — Kandam 4,krama PAtam TS 4.5 Malayalam,https://vedavms.in/docs/TSK4-Kramam/TS%204.5%20Kramam%20Malayalam.pdf,,"Aug 31, 2022",https://vedavms.in/docs/TSK4-Kramam/TS%204.5%20Malayalam%20krama%20Paatam%20Corrections.pdf,Active,
Malayalam,TaittirIya SamhitA krama pAtam — Kandam 4,krama PAtam TS 4.6 Malayalam,https://vedavms.in/docs/TSK4-Kramam/TS%204.6%20Kramam%20Malayalam.pdf,,"Aug 31, 2022",https://vedavms.in/docs/TSK4-Kramam/TS%204.6%20Malayalam%20krama%20Paatam%20Corrections.pdf,Active,
Malayalam,TaittirIya SamhitA krama pAtam — Kandam 4,krama PAtam TS 4.7 Malayalam,https://vedavms.in/docs/TSK4-Kramam/TS%204.7%20Kramam%20Malayalam.pdf,,"Aug 31, 2022",https://vedavms.in/docs/TSK4-Kramam/TS%204.7%20Malayalam%20krama%20Paatam%20Corrections.pdf,Active,
Malayalam,TaittirIya SamhitA krama pAtam — Kandam 5,krama PAtam TS 5.1 Malayalam,https://vedavms.in/docs/TSK5-Kramam/TS%205.1%20Kramam%20Malayalam.pdf,,"Jul 31, 2026",https://vedavms.in/docs/TSK5-Kramam/TS%205.1%20Malayalam%20krama%20Paatam%20Corrections.pdf,Active,
Malayalam,TaittirIya SamhitA krama pAtam — Kandam 5,krama PAtam TS 5.2 Malayalam,https://vedavms.in/docs/TSK5-Kramam/TS%205.2%20Kramam%20Malayalam.pdf,,"Jul 31, 2026",https://vedavms.in/docs/TSK5-Kramam/TS%205.2%20Malayalam%20krama%20Paatam%20Corrections.pdf,Active,
Malayalam,TaittirIya SamhitA krama pAtam — Kandam 5,krama PAtam TS 5.3 Malayalam,https://vedavms.in/docs/TSK5-Kramam/TS%205.3%20Kramam%20Malayalam.pdf,,"Jul 31, 2026",https://vedavms.in/docs/TSK5-Kramam/TS%205.3%20Malayalam%20krama%20Paatam%20Corrections.pdf,Active,
Malayalam,TaittirIya SamhitA krama pAtam — Kandam 5,krama PAtam TS 5.4 Malayalam,https://vedavms.in/docs/TSK5-Kramam/TS%205.4%20Kramam%20Malayalam.pdf,,"Jul 31, 2026",https://vedavms.in/docs/TSK5-Kramam/TS%205.4%20Malayalam%20krama%20Paatam%20Corrections.pdf,Active,
Malayalam,TaittirIya SamhitA krama pAtam — Kandam 5,krama PAtam TS 5.5 Malayalam,https://vedavms.in/docs/TSK5-Kramam/TS%205.5%20Kramam%20Malayalam.pdf,,"Jul 31, 2026",https://vedavms.in/docs/TSK5-Kramam/TS%205.5%20Malayalam%20krama%20Paatam%20Corrections.pdf,Active,
Malayalam,TaittirIya SamhitA krama pAtam — Kandam 5,krama PAtam TS 5.6 Malayalam,https://vedavms.in/docs/TSK5-Kramam/TS%205.6%20Kramam%20Malayalam.pdf,,"Jul 31, 2026",https://vedavms.in/docs/TSK5-Kramam/TS%205.6%20Malayalam%20krama%20Paatam%20Corrections.pdf,Active,
Malayalam,TaittirIya SamhitA krama pAtam — Kandam 5,krama PAtam TS 5.7 Malayalam,https://vedavms.in/docs/TSK5-Kramam/TS%205.7%20Kramam%20Malayalam.pdf,,"Jul 31, 2026",https://vedavms.in/docs/TSK5-Kramam/TS%205.7%20Malayalam%20krama%20Paatam%20Corrections.pdf,Active,
Malayalam,TaittirIya SamhitA krama pAtam — Kandam 6,krama PAtam TS 6.1 Malayalam,https://vedavms.in/docs/TSK6-Kramam/TS%206.1%20Kramam%20Malayalam.pdf,,"Sep 30, 2022",https://vedavms.in/docs/TSK6-Kramam/TS%206.1%20Malayalam%20krama%20Paatam%20Corrections.pdf,Active,
Malayalam,TaittirIya SamhitA krama pAtam — Kandam 6,krama PAtam TS 6.2 Malayalam,https://vedavms.in/docs/TSK6-Kramam/TS%206.2%20Kramam%20Malayalam.pdf,,"Sep 30, 2022",https://vedavms.in/docs/TSK6-Kramam/TS%206.2%20Malayalam%20krama%20Paatam%20Corrections.pdf,Active,
Malayalam,TaittirIya SamhitA krama pAtam — Kandam 6,krama PAtam TS 6.3 Malayalam,https://vedavms.in/docs/TSK6-Kramam/TS%206.3%20Kramam%20Malayalam.pdf,,"Sep 30, 2022",https://vedavms.in/docs/TSK6-Kramam/TS%206.3%20Malayalam%20krama%20Paatam%20Corrections.pdf,Active,
Malayalam,TaittirIya SamhitA krama pAtam — Kandam 6,krama PAtam TS 6.4 Malayalam,https://vedavms.in/docs/TSK6-Kramam/TS%206.4%20Kramam%20Malayalam.pdf,,"Sep 30, 2022",https://vedavms.in/docs/TSK6-Kramam/TS%206.4%20Malayalam%20krama%20Paatam%20Corrections.pdf,Active,
Malayalam,TaittirIya SamhitA krama pAtam — Kandam 6,krama PAtam TS 6.5 Malayalam,https://vedavms.in/docs/TSK6-Kramam/TS%206.5%20Kramam%20Malayalam.pdf,,"Sep 30, 2022",https://vedavms.in/docs/TSK6-Kramam/TS%206.5%20Malayalam%20krama%20Paatam%20Corrections.pdf,Active,
Malayalam,TaittirIya SamhitA krama pAtam — Kandam 6,krama PAtam TS 6.6 Malayalam,https://vedavms.in/docs/TSK6-Kramam/TS%206.6%20Kramam%20Malayalam.pdf,,"Sep 30, 2022",https://vedavms.in/docs/TSK6-Kramam/TS%206.6%20Malayalam%20krama%20Paatam%20Corrections.pdf,Active,
Malayalam,TaittirIya SamhitA krama pAtam — Kandam 7,krama PAtam TS 7.1 Malayalam,https://vedavms.in/docs/TSK7-Kramam/TS%207.1%20Kramam%20Malayalam.pdf,,"Sep 30, 2022",https://vedavms.in/docs/TSK7-Kramam/TS%207.1%20Malayalam%20krama%20Paatam%20Corrections.pdf,Active,
Malayalam,TaittirIya SamhitA krama pAtam — Kandam 7,krama PAtam TS 7.2 Malayalam,https://vedavms.in/docs/TSK7-Kramam/TS%207.2%20Kramam%20Malayalam.pdf,,"Sep 30, 2022",https://vedavms.in/docs/TSK7-Kramam/TS%207.2%20Malayalam%20krama%20Paatam%20Corrections.pdf,Active,
Malayalam,TaittirIya SamhitA krama pAtam — Kandam 7,krama PAtam TS 7.3 Malayalam,https://vedavms.in/docs/TSK7-Kramam/TS%207.3%20Kramam%20Malayalam.pdf,,"Sep 30, 2022",https://vedavms.in/docs/TSK7-Kramam/TS%207.3%20Malayalam%20krama%20Paatam%20Corrections.pdf,Active,
Malayalam,TaittirIya SamhitA krama pAtam — Kandam 7,krama PAtam TS 7.4 Malayalam,https://vedavms.in/docs/TSK7-Kramam/TS%207.4%20Kramam%20Malayalam.pdf,,"Sep 30, 2022",https://vedavms.in/docs/TSK7-Kramam/TS%207.4%20Malayalam%20krama%20Paatam%20Corrections.pdf,Active,
Malayalam,TaittirIya SamhitA krama pAtam — Kandam 7,krama PAtam TS 7.5 Malayalam,https://vedavms.in/docs/TSK7-Kramam/TS%207.5%20Kramam%20Malayalam.pdf,,"Sep 30, 2022",https://vedavms.in/docs/TSK7-Kramam/TS%207.5%20Malayalam%20krama%20Paatam%20Corrections.pdf,Active,
Kannada,Vedic Books by Subject,1) Shanti Japam - Kannada,https://vedavms.in/docs/kannada/Shanti%20Japam%20kannada.pdf,V0.0,"Jan 31, 2019",,Active,
Kannada,Vedic Books by Subject,2) TaittirIya Upanishad - Kannada,https://vedavms.in/docs/kannada/Taittiriya%20Upanishad%20kannada.pdf,V0.0,"Jun 1, 2019",,Active,
Kannada,Vedic Books by Subject,3) Udaka Shanti - Kannada,https://vedavms.in/docs/kannada/Udaka%20Shanti%20kannada.pdf,V0.0,"Jun 1, 2019",,Active,
Kannada,Vedic Books by Subject,4) Siva Stuti - Kannada (without kramam),https://vedavms.in/docs/kannada/Siva%20Stuti%20kannada.pdf,V0.0,"Jun 1, 2019",,Active,
Kannada,Vedic Books by Subject,"5) acChidram, aSvamedham & kAThakam - Kannada",https://vedavms.in/docs/kannada/AAK-Kannada.pdf,,"Mar 31, 2020",,Active,
Kannada,Vedic Books by Subject,6) AbhisravaNam - Kannada,https://vedavms.in/docs/kannada/abhisravaNam%20kannada.pdf,V0.0,"Jun 30, 2019",,Active,
Kannada,Vedic Books by Subject,7) Rudra Ghanam - Kannada,https://vedavms.in/docs/kannada/Rudra%20Ghanam%20kannada.pdf,V0.0,"May 31, 2019",,Active,
Kannada,Vedic Books by Subject,8) Chamaka Ghanam - Kannada,https://vedavms.in/docs/kannada/Chamaka%20Ghanam%20kannada.pdf,V0.0,"May 31, 2019",,Active,
Kannada,Vedic Books by Subject,9) Rudra Kramam Column - Kannada,https://vedavms.in/docs/kannada/Rudra%20Kramam%20kannada%20Column.pdf,,"Jun 30, 2021",,Active,
Kannada,Vedic Books by Subject,10) Chamaka Kramam Column - Kannada,https://vedavms.in/docs/kannada/Chamaka%20Kramam%20kannada%20Column.pdf,,"Jun 30, 2021",,Active,
Kannada,Vedic Books by Subject,11) TaittirIya brAhmaNam -prapAtakam 1 .1-1.4 Kannada,https://vedavms.in/docs/kannada/TB%201.1-1.4%20kannada.pdf,,"Feb 28, 2021",,Active,
Kannada,Vedic Books by Subject,12) TaittirIya brAhmaNam -prapAtakam 1.5-1.8 Kannada,https://vedavms.in/docs/kannada/TB%201.5-1.8%20kannada.pdf,,"Feb 28, 2021",,Active,
Kannada,Vedic Books by Subject,13) TaittirIya brAhmaNam -prapAtakam 2.1-2.4 Kannada,https://vedavms.in/docs/kannada/TB%202.1-2.4%20kannada.pdf,,"Feb 28, 2021",,Active,
Kannada,Vedic Books by Subject,14) TaittirIya brAhmaNam -prapAtakam 2.5-2.8 Kannada,https://vedavms.in/docs/kannada/TB%202.5-2.8%20kannada.pdf,,"Feb 28, 2021",,Active,
Kannada,Vedic Books by Subject,15) TaittirIya brAhmaNam -prapAtakam 3.1-3.6 Kannada,https://vedavms.in/docs/kannada/TB%203.1-3.6%20kannada.pdf,,"Feb 28, 2021",,Active,
Kannada,Vedic Books by Subject,16) TaittirIya brAhmaNam -prapAtakam 3 .7-3.12 Kannada,https://vedavms.in/docs/kannada/TB%203.7-3.12%20kannada.pdf,,"Feb 28, 2021",,Active,
Kannada,Vedic Books by Subject,17) TaittirIya SamhitA kANDam 1 Kannada,https://vedavms.in/docs/kannada/TS1%20Kannada.pdf,,"Nov 30, 2022",,Active,
Kannada,Vedic Books by Subject,18) TaittirIya SamhitA kANDam 2 Kannada,https://vedavms.in/docs/kannada/TS2%20Kannada.pdf,,"Nov 30, 2022",,Active,
Kannada,Vedic Books by Subject,19) TaittirIya SamhitA kANDam 3 Kannada,https://vedavms.in/docs/kannada/TS3%20Kannada.pdf,,"Nov 30, 2022",,Active,
Kannada,Vedic Books by Subject,20) TaittirIya SamhitA kANDam 4 Kannada,https://vedavms.in/docs/kannada/TS4%20Kannada.pdf,,"Nov 30, 2022",,Active,
Kannada,Vedic Books by Subject,21) TaittirIya SamhitA kANDam 5 Kannada,https://vedavms.in/docs/kannada/TS5%20Kannada.pdf,,"Nov 30, 2022",,Active,
Kannada,Vedic Books by Subject,22) TaittirIya SamhitA kANDam 6 Kannada,https://vedavms.in/docs/kannada/TS6%20Kannada.pdf,,"Nov 30, 2022",,Active,
Kannada,Vedic Books by Subject,23) TaittirIya SamhitA kANDam 7 Kannada,https://vedavms.in/docs/kannada/TS7%20Kannada.pdf,,"Nov 30, 2022",,Active,
Kannada,Vedic Books by Subject,24) TaittirIya SamhitA Pada Paatam kANDam 1 Kannada,https://vedavms.in/docs/kannada/TS1%20Kannada%20Pada%20Paatam.pdf,,"Jun 30, 2022",,Active,
